"user_id","payment_month","total_revenue","previous_paid_month","next_paid_month","next_calendar_month","previous_calendar_month","previous_paid_month_revenue","new_mrr","new_paid_users","churn_revenue","churn_users","churn_month","expansion_revenue","contraction_revenue","user_id","game_name","language","has_older_device_model","age"
sCKPcG1GIuOo593nRuu1Cw==,2022-11-01 00:00:00.000 +0200,60.93,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,61.11,,,,,,,,,,,,
sCKPcG1GIuOo593nRuu1Cw==,2022-12-01 00:00:00.000 +0200,135.24,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,60.93,,,135.24,1,2023-01-01,74.31,,,,,,
ShEJVi+TtuQlvdw2uetd/Q==,2022-04-01 00:00:00.000 +0300,131.97,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,131.97,1,,,,,,,,,,
ShEJVi+TtuQlvdw2uetd/Q==,2022-05-01 00:00:00.000 +0300,27.87,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,131.97,,,,,,,-104.10,,,,,
ShEJVi+TtuQlvdw2uetd/Q==,2022-06-01 00:00:00.000 +0300,32.13,2022-05-01 00:00:00.000 +0300,,2022-07-01,2022-05-01,27.87,,,32.13,1,2022-07-01,4.26,,,,,,
sQqTFx1o31w2foAIr2LKNw==,2022-08-01 00:00:00.000 +0300,35.79,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,35.79,1,,,,,,,,,,
sQqTFx1o31w2foAIr2LKNw==,2022-09-01 00:00:00.000 +0300,49.74,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,35.79,,,,,,13.95,,,,,,
sQqTFx1o31w2foAIr2LKNw==,2022-10-01 00:00:00.000 +0300,16.86,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,49.74,,,16.86,1,2022-11-01,,-32.88,,,,,
sQqTFx1o31w2foAIr2LKNw==,2022-12-01 00:00:00.000 +0200,13.62,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,16.86,,,13.62,1,2023-01-01,,,,,,,
sthXYk64G/Zkc+7xA3xUbw==,2022-10-01 00:00:00.000 +0300,47.46,,,2022-11-01,2022-09-01,,47.46,1,47.46,1,2022-11-01,,,,,,,
SwiAKdzn0b+A4XegM5x0Hw==,2022-08-01 00:00:00.000 +0300,12.09,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,12.09,1,,,,,,,,,,
SwiAKdzn0b+A4XegM5x0Hw==,2022-09-01 00:00:00.000 +0300,42.27,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,12.09,,,,,,30.18,,,,,,
SwiAKdzn0b+A4XegM5x0Hw==,2022-10-01 00:00:00.000 +0300,42.03,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,42.27,,,,,,,-0.24,,,,,
SwiAKdzn0b+A4XegM5x0Hw==,2022-11-01 00:00:00.000 +0200,17.16,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,42.03,,,,,,,-24.87,,,,,
SwiAKdzn0b+A4XegM5x0Hw==,2022-12-01 00:00:00.000 +0200,101.46,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,17.16,,,101.46,1,2023-01-01,84.30,,,,,,
Sx/MqN31Cxf6tOSLIiDtLg==,2022-07-01 00:00:00.000 +0300,26.79,,,2022-08-01,2022-06-01,,26.79,1,26.79,1,2022-08-01,,,,,,,
SyWxmJ+Ha8K2C9UJt8blVA==,2022-03-01 00:00:00.000 +0200,55.62,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,55.62,1,,,,,,,,,,
SyWxmJ+Ha8K2C9UJt8blVA==,2022-04-01 00:00:00.000 +0300,16.8,2022-03-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-05-01,2022-03-01,55.62,,,16.8,1,2022-05-01,,-38.82,,,,,
SyWxmJ+Ha8K2C9UJt8blVA==,2022-06-01 00:00:00.000 +0300,63.45,2022-04-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-07-01,2022-05-01,16.8,,,63.45,1,2022-07-01,,,,,,,
SyWxmJ+Ha8K2C9UJt8blVA==,2022-09-01 00:00:00.000 +0300,53.01,2022-06-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,63.45,,,,,,,,,,,,
SyWxmJ+Ha8K2C9UJt8blVA==,2022-10-01 00:00:00.000 +0300,29.67,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,53.01,,,,,,,-23.34,,,,,
SyWxmJ+Ha8K2C9UJt8blVA==,2022-11-01 00:00:00.000 +0200,14.19,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,29.67,,,14.19,1,2022-12-01,,-15.48,,,,,
TamEW7rhOwxDSDgAWZHDnQ==,2022-10-01 00:00:00.000 +0300,12.0,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,12.0,1,,,,,,,,,,
TamEW7rhOwxDSDgAWZHDnQ==,2022-11-01 00:00:00.000 +0200,43.68,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,12.0,,,,,,31.68,,,,,,
TamEW7rhOwxDSDgAWZHDnQ==,2022-12-01 00:00:00.000 +0200,21.6,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,43.68,,,21.6,1,2023-01-01,,-22.08,,,,,
tBFTAZra3r5TkHhDubnYyg==,2022-10-01 00:00:00.000 +0300,91.86,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,91.86,1,,,,,,,,,,
tBFTAZra3r5TkHhDubnYyg==,2022-11-01 00:00:00.000 +0200,39.99,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,91.86,,,,,,,-51.87,,,,,
tBFTAZra3r5TkHhDubnYyg==,2022-12-01 00:00:00.000 +0200,16.83,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,39.99,,,16.83,1,2023-01-01,,-23.16,,,,,
to3TWHIKMGoINAlfTdWn+w==,2022-06-01 00:00:00.000 +0300,35.34,,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,,35.34,1,,,,,,,,,,
to3TWHIKMGoINAlfTdWn+w==,2022-07-01 00:00:00.000 +0300,15.87,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,35.34,,,,,,,-19.47,,,,,
to3TWHIKMGoINAlfTdWn+w==,2022-08-01 00:00:00.000 +0300,19.92,2022-07-01 00:00:00.000 +0300,,2022-09-01,2022-07-01,15.87,,,19.92,1,2022-09-01,4.05,,,,,,
TQKB6Cvy+PDZswNNa6Y8Yw==,2022-12-01 00:00:00.000 +0200,13.14,,,2023-01-01,2022-11-01,,13.14,1,13.14,1,2023-01-01,,,,,,,
T+RA0/fgzbUBLF89D4AEDA==,2022-03-01 00:00:00.000 +0200,16.11,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,16.11,1,,,,,,,,,,
T+RA0/fgzbUBLF89D4AEDA==,2022-04-01 00:00:00.000 +0300,45.48,2022-03-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-05-01,2022-03-01,16.11,,,45.48,1,2022-05-01,29.37,,,,,,
T+RA0/fgzbUBLF89D4AEDA==,2022-06-01 00:00:00.000 +0300,31.44,2022-04-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,45.48,,,,,,,,,,,,
T+RA0/fgzbUBLF89D4AEDA==,2022-07-01 00:00:00.000 +0300,65.79,2022-06-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-08-01,2022-06-01,31.44,,,65.79,1,2022-08-01,34.35,,,,,,
T+RA0/fgzbUBLF89D4AEDA==,2022-09-01 00:00:00.000 +0300,18.51,2022-07-01 00:00:00.000 +0300,,2022-10-01,2022-08-01,65.79,,,18.51,1,2022-10-01,,,,,,,
tUlbh1G7KYRxmBaQk4RPIw==,2022-08-01 00:00:00.000 +0300,12.18,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,12.18,1,,,,,,,,,,
tUlbh1G7KYRxmBaQk4RPIw==,2022-09-01 00:00:00.000 +0300,35.43,2022-08-01 00:00:00.000 +0300,,2022-10-01,2022-08-01,12.18,,,35.43,1,2022-10-01,23.25,,,,,,
TVMqvnxKnEuD9k1v8+cI1g==,2022-11-01 00:00:00.000 +0200,17.04,,,2022-12-01,2022-10-01,,17.04,1,17.04,1,2022-12-01,,,,,,,
TWDA+aUZ8OPMHOtz5cPPXA==,2022-04-01 00:00:00.000 +0300,62.58,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,62.58,1,,,,,,,,,,
TWDA+aUZ8OPMHOtz5cPPXA==,2022-05-01 00:00:00.000 +0300,27.42,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,62.58,,,,,,,-35.16,,,,,
TWDA+aUZ8OPMHOtz5cPPXA==,2022-06-01 00:00:00.000 +0300,14.07,2022-05-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-07-01,2022-05-01,27.42,,,14.07,1,2022-07-01,,-13.35,,,,,
TWDA+aUZ8OPMHOtz5cPPXA==,2022-10-01 00:00:00.000 +0300,13.92,2022-06-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,14.07,,,,,,,,,,,,
TWDA+aUZ8OPMHOtz5cPPXA==,2022-11-01 00:00:00.000 +0200,14.46,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,13.92,,,14.46,1,2022-12-01,0.54,,,,,,
UdsILd3VPsla6C2r+wytbA==,2022-11-01 00:00:00.000 +0200,58.17,,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,,58.17,1,,,,,,,,,,
UdsILd3VPsla6C2r+wytbA==,2022-12-01 00:00:00.000 +0200,31.14,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,58.17,,,31.14,1,2023-01-01,,-27.03,,,,,
Uen3Ap0lnrgWVWJtFCSo7g==,2022-03-01 00:00:00.000 +0200,20.79,,2022-05-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,20.79,1,20.79,1,2022-04-01,,,,,,,
Uen3Ap0lnrgWVWJtFCSo7g==,2022-05-01 00:00:00.000 +0300,47.88,2022-03-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,20.79,,,,,,,,,,,,
Uen3Ap0lnrgWVWJtFCSo7g==,2022-06-01 00:00:00.000 +0300,55.23,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,47.88,,,,,,7.35,,,,,,
Uen3Ap0lnrgWVWJtFCSo7g==,2022-07-01 00:00:00.000 +0300,41.01,2022-06-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-08-01,2022-06-01,55.23,,,41.01,1,2022-08-01,,-14.22,,,,,
Uen3Ap0lnrgWVWJtFCSo7g==,2022-09-01 00:00:00.000 +0300,20.19,2022-07-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,41.01,,,,,,,,,,,,
Uen3Ap0lnrgWVWJtFCSo7g==,2022-10-01 00:00:00.000 +0300,14.85,2022-09-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,20.19,,,14.85,1,2022-11-01,,-5.34,,,,,
UFVjte0RzYKTngAiVvjqPQ==,2022-08-01 00:00:00.000 +0300,13.14,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,13.14,1,,,,,,,,,,
UFVjte0RzYKTngAiVvjqPQ==,2022-09-01 00:00:00.000 +0300,19.41,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,13.14,,,,,,6.27,,,,,,
UFVjte0RzYKTngAiVvjqPQ==,2022-10-01 00:00:00.000 +0300,22.65,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,19.41,,,,,,3.24,,,,,,
UFVjte0RzYKTngAiVvjqPQ==,2022-11-01 00:00:00.000 +0200,27.42,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,22.65,,,,,,4.77,,,,,,
UFVjte0RzYKTngAiVvjqPQ==,2022-12-01 00:00:00.000 +0200,28.08,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,27.42,,,28.08,1,2023-01-01,0.66,,,,,,
UIYPIs8zzm4uX6+FZvTqNw==,2022-10-01 00:00:00.000 +0300,14.4,,,2022-11-01,2022-09-01,,14.4,1,14.4,1,2022-11-01,,,,,,,
UNcp1RmIObUiGNqLDHjNVw==,2022-05-01 00:00:00.000 +0300,28.35,,2022-08-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,28.35,1,28.35,1,2022-06-01,,,,,,,
UNcp1RmIObUiGNqLDHjNVw==,2022-08-01 00:00:00.000 +0300,38.19,2022-05-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,28.35,,,,,,,,,,,,
UNcp1RmIObUiGNqLDHjNVw==,2022-09-01 00:00:00.000 +0300,69.84,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,38.19,,,,,,31.65,,,,,,
UNcp1RmIObUiGNqLDHjNVw==,2022-10-01 00:00:00.000 +0300,38.1,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,69.84,,,38.1,1,2022-11-01,,-31.74,,,,,
UNcp1RmIObUiGNqLDHjNVw==,2022-12-01 00:00:00.000 +0200,57.06,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,38.1,,,57.06,1,2023-01-01,,,,,,,
unoAVprNoepzjDQwQzWj6A==,2022-10-01 00:00:00.000 +0300,36.75,,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,36.75,1,36.75,1,2022-11-01,,,,,,,
unoAVprNoepzjDQwQzWj6A==,2022-12-01 00:00:00.000 +0200,55.59,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,36.75,,,55.59,1,2023-01-01,,,,,,,
URpBYMANMt6h5bDmQtNfwg==,2022-11-01 00:00:00.000 +0200,50.82,,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,,50.82,1,,,,,,,,,,
URpBYMANMt6h5bDmQtNfwg==,2022-12-01 00:00:00.000 +0200,173.67,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,50.82,,,173.67,1,2023-01-01,122.85,,,,,,
urYfKANRgMuaQO9lQnBgnQ==,2022-05-01 00:00:00.000 +0300,12.66,,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,12.66,1,,,,,,,,,,
urYfKANRgMuaQO9lQnBgnQ==,2022-06-01 00:00:00.000 +0300,13.26,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,12.66,,,,,,0.60,,,,,,
urYfKANRgMuaQO9lQnBgnQ==,2022-07-01 00:00:00.000 +0300,22.35,2022-06-01 00:00:00.000 +0300,,2022-08-01,2022-06-01,13.26,,,22.35,1,2022-08-01,9.09,,,,,,
+uszcWROLhovU7doCmFOiQ==,2022-08-01 00:00:00.000 +0300,22.65,,2022-10-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,22.65,1,22.65,1,2022-09-01,,,,,,,
+uszcWROLhovU7doCmFOiQ==,2022-10-01 00:00:00.000 +0300,36.57,2022-08-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,22.65,,,36.57,1,2022-11-01,,,,,,,
UuQtA3rK0dpF7TttUoIAyg==,2022-10-01 00:00:00.000 +0300,21.81,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,21.81,1,,,,,,,,,,
UuQtA3rK0dpF7TttUoIAyg==,2022-11-01 00:00:00.000 +0200,59.16,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,21.81,,,59.16,1,2022-12-01,37.35,,,,,,
ux4Q9iTbOyaU1c/0SKvF7w==,2022-10-01 00:00:00.000 +0300,12.03,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,12.03,1,,,,,,,,,,
ux4Q9iTbOyaU1c/0SKvF7w==,2022-11-01 00:00:00.000 +0200,96.42,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,12.03,,,,,,84.39,,,,,,
ux4Q9iTbOyaU1c/0SKvF7w==,2022-12-01 00:00:00.000 +0200,28.98,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,96.42,,,28.98,1,2023-01-01,,-67.44,,,,,
UYHkNfMIVuVaH82KijZH3Q==,2022-12-01 00:00:00.000 +0200,57.06,,,2023-01-01,2022-11-01,,57.06,1,57.06,1,2023-01-01,,,,,,,
V1hFT6jms7MK4yi6EFdt6A==,2022-09-01 00:00:00.000 +0300,32.10,,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,,32.10,1,,,,,,,,,,
V1hFT6jms7MK4yi6EFdt6A==,2022-10-01 00:00:00.000 +0300,33.09,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,32.10,,,,,,0.99,,,,,,
V1hFT6jms7MK4yi6EFdt6A==,2022-11-01 00:00:00.000 +0200,29.70,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,33.09,,,,,,,-3.39,,,,,
V1hFT6jms7MK4yi6EFdt6A==,2022-12-01 00:00:00.000 +0200,18.9,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,29.70,,,18.9,1,2023-01-01,,-10.80,,,,,
V7J42heW8l19wiBJ8UpRyw==,2022-03-01 00:00:00.000 +0200,49.80,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,49.80,1,,,,,,,,,,
V7J42heW8l19wiBJ8UpRyw==,2022-04-01 00:00:00.000 +0300,36.84,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,49.80,,,,,,,-12.96,,,,,
V7J42heW8l19wiBJ8UpRyw==,2022-05-01 00:00:00.000 +0300,42.72,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,36.84,,,,,,5.88,,,,,,
V7J42heW8l19wiBJ8UpRyw==,2022-06-01 00:00:00.000 +0300,31.95,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,42.72,,,,,,,-10.77,,,,,
V7J42heW8l19wiBJ8UpRyw==,2022-07-01 00:00:00.000 +0300,67.56,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,31.95,,,,,,35.61,,,,,,
V7J42heW8l19wiBJ8UpRyw==,2022-08-01 00:00:00.000 +0300,73.41,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,67.56,,,,,,5.85,,,,,,
V7J42heW8l19wiBJ8UpRyw==,2022-09-01 00:00:00.000 +0300,54.24,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,73.41,,,,,,,-19.17,,,,,
V7J42heW8l19wiBJ8UpRyw==,2022-10-01 00:00:00.000 +0300,56.64,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,54.24,,,,,,2.40,,,,,,
V7J42heW8l19wiBJ8UpRyw==,2022-11-01 00:00:00.000 +0200,22.29,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,56.64,,,,,,,-34.35,,,,,
V7J42heW8l19wiBJ8UpRyw==,2022-12-01 00:00:00.000 +0200,110.01,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,22.29,,,110.01,1,2023-01-01,87.72,,,,,,
v9uJC6CIm0KR00+LpWQUBg==,2022-06-01 00:00:00.000 +0300,30.87,,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,,30.87,1,,,,,,,,,,
v9uJC6CIm0KR00+LpWQUBg==,2022-07-01 00:00:00.000 +0300,94.50,2022-06-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-08-01,2022-06-01,30.87,,,94.50,1,2022-08-01,63.63,,,,,,
v9uJC6CIm0KR00+LpWQUBg==,2022-09-01 00:00:00.000 +0300,18.21,2022-07-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,94.50,,,,,,,,,,,,
v9uJC6CIm0KR00+LpWQUBg==,2022-10-01 00:00:00.000 +0300,34.62,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,18.21,,,,,,16.41,,,,,,
v9uJC6CIm0KR00+LpWQUBg==,2022-11-01 00:00:00.000 +0200,72.27,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,34.62,,,,,,37.65,,,,,,
v9uJC6CIm0KR00+LpWQUBg==,2022-12-01 00:00:00.000 +0200,87.24,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,72.27,,,87.24,1,2023-01-01,14.97,,,,,,
va4krMfpHwzELV/AUI7WHQ==,2022-08-01 00:00:00.000 +0300,21.12,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,21.12,1,,,,,,,,,,
va4krMfpHwzELV/AUI7WHQ==,2022-09-01 00:00:00.000 +0300,44.25,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,21.12,,,,,,23.13,,,,,,
va4krMfpHwzELV/AUI7WHQ==,2022-10-01 00:00:00.000 +0300,58.20,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,44.25,,,58.20,1,2022-11-01,13.95,,,,,,
va4krMfpHwzELV/AUI7WHQ==,2022-12-01 00:00:00.000 +0200,21.87,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,58.20,,,21.87,1,2023-01-01,,,,,,,
VAduzk1Og0uicXfMLD3VbQ==,2022-08-01 00:00:00.000 +0300,42.72,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,42.72,1,,,,,,,,,,
VAduzk1Og0uicXfMLD3VbQ==,2022-09-01 00:00:00.000 +0300,122.01,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,42.72,,,,,,79.29,,,,,,
VAduzk1Og0uicXfMLD3VbQ==,2022-10-01 00:00:00.000 +0300,80.04,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,122.01,,,80.04,1,2022-11-01,,-41.97,,,,,
VAduzk1Og0uicXfMLD3VbQ==,2022-12-01 00:00:00.000 +0200,21.3,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,80.04,,,21.3,1,2023-01-01,,,,,,,
Veep00i4vvZbTAVD6GMoiA==,2022-03-01 00:00:00.000 +0200,12.72,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,12.72,1,,,,,,,,,,
Veep00i4vvZbTAVD6GMoiA==,2022-04-01 00:00:00.000 +0300,48.33,2022-03-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-05-01,2022-03-01,12.72,,,48.33,1,2022-05-01,35.61,,,,,,
Veep00i4vvZbTAVD6GMoiA==,2022-06-01 00:00:00.000 +0300,36.78,2022-04-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,48.33,,,,,,,,,,,,
Veep00i4vvZbTAVD6GMoiA==,2022-07-01 00:00:00.000 +0300,31.26,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,36.78,,,,,,,-5.52,,,,,
Veep00i4vvZbTAVD6GMoiA==,2022-08-01 00:00:00.000 +0300,69.36,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,31.26,,,,,,38.10,,,,,,
Veep00i4vvZbTAVD6GMoiA==,2022-09-01 00:00:00.000 +0300,49.53,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,69.36,,,,,,,-19.83,,,,,
Veep00i4vvZbTAVD6GMoiA==,2022-10-01 00:00:00.000 +0300,126.84,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,49.53,,,,,,77.31,,,,,,
Veep00i4vvZbTAVD6GMoiA==,2022-11-01 00:00:00.000 +0200,14.85,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,126.84,,,14.85,1,2022-12-01,,-111.99,,,,,
VGEh7S+cxW9PT7H8KNgEGQ==,2022-08-01 00:00:00.000 +0300,324.15,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,324.15,1,,,,,,,,,,
VGEh7S+cxW9PT7H8KNgEGQ==,2022-09-01 00:00:00.000 +0300,220.08,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,324.15,,,,,,,-104.07,,,,,
VGEh7S+cxW9PT7H8KNgEGQ==,2022-10-01 00:00:00.000 +0300,158.67,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,220.08,,,,,,,-61.41,,,,,
VGEh7S+cxW9PT7H8KNgEGQ==,2022-11-01 00:00:00.000 +0200,161.10,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,158.67,,,,,,2.43,,,,,,
VGEh7S+cxW9PT7H8KNgEGQ==,2022-12-01 00:00:00.000 +0200,84.75,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,161.10,,,84.75,1,2023-01-01,,-76.35,,,,,
Vn7Z6/B2x4f/w8R6xVfw5w==,2022-07-01 00:00:00.000 +0300,21.81,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,21.81,1,,,,,,,,,,
Vn7Z6/B2x4f/w8R6xVfw5w==,2022-08-01 00:00:00.000 +0300,73.20,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,21.81,,,,,,51.39,,,,,,
Vn7Z6/B2x4f/w8R6xVfw5w==,2022-09-01 00:00:00.000 +0300,72.54,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,73.20,,,,,,,-0.66,,,,,
Vn7Z6/B2x4f/w8R6xVfw5w==,2022-10-01 00:00:00.000 +0300,67.08,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,72.54,,,67.08,1,2022-11-01,,-5.46,,,,,
Vn7Z6/B2x4f/w8R6xVfw5w==,2022-12-01 00:00:00.000 +0200,39.39,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,67.08,,,39.39,1,2023-01-01,,,,,,,
